,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
379,1978512627,Carrera de tarde,2018-11-01T16:18:27Z,Run,9916.0,2713,2805,80.0,"[41.409059, 2.165932]",file.fit
380,1978512303,Carrera de tarde,2018-10-30T14:28:54Z,Run,6772.0,2447,2721,394.0,"[41.397517, 2.124703]",file.fit
381,1978511301,Carrera de tarde,2018-10-29T14:23:59Z,Run,9262.0,2786,2793,332.0,"[41.397432, 2.124124]",file.fit
382,1978512344,Carrera de tarde,2018-10-23T14:26:29Z,Run,7406.0,2616,2933,403.0,"[41.39727, 2.124374]",file.fit
383,1978512402,Carrera de tarde,2018-10-22T14:24:22Z,Run,8916.0,2849,2912,325.0,"[41.397384, 2.124144]",file.fit
384,1978512504,Carrera a la hora del almuerzo,2018-10-20T11:49:18Z,Run,15034.0,3439,3945,95.4,"[41.419907, 2.128698]",file.fit
385,1978512363,Carrera de tarde,2018-10-18T17:59:15Z,Run,9077.0,2840,2998,307.4,"[41.397414, 2.124142]",file.fit
386,1978512729,Carrera de tarde,2018-10-15T14:22:56Z,Run,8868.0,2887,2924,315.0,"[41.397339, 2.124178]",file.fit
387,1978512620,Carrera a la hora del almuerzo,2018-10-14T12:27:20Z,Run,10057.0,2619,2746,84.0,"[41.391539, 2.203557]",file.fit
388,1978512340,Carrera a la hora del almuerzo,2018-10-13T12:09:55Z,Run,12174.0,2965,3317,58.4,"[41.419524, 2.127486]",file.fit
389,1978513669,Carrera de tarde,2018-10-09T14:23:52Z,Run,8508.0,2981,3021,308.0,"[41.397515, 2.124095]",file.fit
390,1978512638,Carrera de noche,2018-10-08T19:32:49Z,Run,9819.0,2927,3033,94.0,"[41.408938, 2.165447]",file.fit
391,1978512481,Carrera de mañana,2018-10-06T10:15:05Z,Run,5802.0,3660,4785,235.0,"[41.419321, 2.127177]",file.fit
392,1978512146,Carrera de mañana,2018-10-06T09:39:33Z,Run,7233.0,2075,2097,39.0,"[41.41367, 2.111119]",file.fit
393,1978513690,Carrera de tarde,2018-10-04T14:19:49Z,Run,9436.0,3135,3199,313.0,"[41.397449, 2.124112]",file.fit
394,1978513406,Carrera de noche,2018-10-01T18:52:28Z,Run,5486.0,1594,1634,73.0,"[41.397451, 2.123696]",file.fit
395,1978512825,Ciclismo por la mañana,2018-09-29T08:59:47Z,Ride,108413.0,13576,15608,1372.6,"[41.397374, 2.124425]",file.fit
396,1978512687,Carrera de noche,2018-09-28T19:43:56Z,Run,6250.0,4131,4548,144.0,"[41.419561, 2.127408]",file.fit
397,1978513700,Carrera de noche,2018-09-26T19:49:50Z,Run,7588.0,2507,2644,323.0,"[41.409588, 2.165273]",file.fit
398,1978512240,Carrera de tarde,2018-09-16T16:45:30Z,Run,12135.0,7365,7365,0,,file.fit
399,1978513483,Carrera de mañana,2018-09-14T08:53:57Z,Run,16219.0,10301,14156,1264.0,"[36.057717, -112.149508]",file.fit
400,1978513766,Ciclismo por la mañana,2018-09-02T09:17:18Z,Ride,105760.0,13628,13943,2083.0,"[42.41476, 1.981336]",file.fit
401,1978514561,Carrera a la hora del almuerzo,2018-09-01T11:05:40Z,Run,18046.0,10068,14450,1106.0,"[41.848105, 2.374938]",file.fit
402,1809480991,Carrera de noche,2018-08-30T18:25:49Z,Run,15415.0,5574,5764,554.0,"[41.397569, 2.123948]",file.fit
403,1809480364,Ciclismo al anochecer,2018-08-28T18:30:48Z,Ride,0.0,2703,2703,0,,file.fit
404,1809480986,Carrera de noche,2018-08-27T20:07:49Z,Run,10037.0,2384,2612,78.4,"[41.419468, 2.127377]",file.fit
405,1809480592,Ciclismo por la mañana,2018-08-25T09:25:40Z,Ride,0.0,2582,2582,0,,file.fit
406,1809481052,Carrera de mañana,2018-08-24T10:54:11Z,Run,15318.0,4064,6300,630.6,"[41.398039, 2.122555]",file.fit
407,1809480638,Ciclismo al anochecer,2018-08-23T19:31:58Z,Ride,0.0,2494,2494,0,,file.fit
408,1789968664,Mataró - Turó de l'Home,2018-08-22T08:05:20Z,Ride,114050.0,16604,20996,2239.0,"[41.530853, 2.434887]",file.fit
409,1789968669,Ciclismo por la mañana,2018-08-21T10:22:47Z,Ride,54993.0,7980,8384,1257.0,"[41.397376, 2.124366]",file.fit
410,1789967486,Carrera de mañana,2018-08-20T08:59:58Z,Run,21002.0,6021,6913,253.0,"[41.835833, 2.809898]",file.fit
411,1789968250,Carrera de mañana,2018-08-18T09:21:08Z,Run,13366.0,4391,5876,299.0,"[41.419569, 2.127949]",file.fit
412,1789969435,Cormet de Roselend,2018-08-16T08:04:57Z,Ride,42933.0,7619,8246,1328.0,"[45.719822, 6.567458]",file.fit
413,1789970476,Col d’Iseran + Col du Petit St. Bernard,2018-08-15T09:35:27Z,Ride,136131.0,21500,26699,3329.6,"[45.621584, 6.774351]",file.fit
414,1772053715,Col du Galibier,2018-08-14T10:42:36Z,Ride,98070.0,16488,22816,2852.0,"[45.229498, 6.449593]",file.fit
415,1771937300,Col de la Madeleine,2018-08-13T11:46:09Z,Ride,54690.0,9801,12379,1677.2,"[45.558036, 6.469143]",file.fit
416,1772055024,Mont du Chat i Col du Chat,2018-08-12T15:49:27Z,Ride,46082.0,8490,9751,1593.0,"[45.662123, 5.858086]",file.fit
417,1772054137,Carrera de mañana,2018-08-11T09:02:53Z,Run,9327.0,6309,11770,940.0,"[42.391355, 2.082999]",file.fit
418,1772052506,Ciclismo al anochecer,2018-08-08T19:34:26Z,Ride,0.0,2567,2567,0,,file.fit
419,1772052553,Carrera de mañana,2018-08-04T10:43:37Z,Run,11715.0,7804,16783,2354.0,"[42.299631, 3.286816]",file.fit
420,1746483170,Ciclismo por la tarde,2018-08-02T17:46:20Z,Ride,56560.0,7880,8397,1284.0,"[41.397407, 2.124381]",file.fit
421,1739410477,Ciclismo al anochecer,2018-07-30T18:16:08Z,Ride,36818.0,5687,6988,842.0,"[41.397313, 2.124489]",file.fit
422,1739410122,Ciclismo por la tarde,2018-07-28T16:18:39Z,Ride,15348.0,3050,3260,554.0,"[42.58558, 2.181368]",file.fit
423,1739411805,Ciclismo por la mañana,2018-07-28T09:16:34Z,Ride,130606.0,19713,25304,3013.2,"[42.555381, 2.256086]",file.fit
424,1731067584,Ciclismo al anochecer,2018-07-26T18:36:29Z,Ride,0.0,2276,2276,0,,file.fit
425,1720224152,Entrenamiento a la hora del almuerzo,2018-07-22T12:43:01Z,Run,11808.0,3753,3912,101.0,"[41.407342, 2.167689]",file.fit
426,1720223282,Ciclismo por la mañana,2018-07-21T06:32:50Z,Ride,105675.0,14872,18363,1795.0,"[41.397494, 2.12473]",file.fit
427,1711535526,Ciclismo al anochecer,2018-07-18T18:11:09Z,Ride,55282.0,7699,7970,1276.0,"[41.397483, 2.124762]",file.fit
428,1711530023,Carrera de mañana,2018-07-15T10:35:31Z,Run,0.0,1228,1228,0,,file.fit
429,1702859011,Ciclismo por la tarde,2018-07-14T17:42:37Z,Ride,104156.0,12096,13709,892.0,"[41.547652, 2.439175]",file.fit
430,1700500935,Ciclismo por la tarde,2018-07-13T17:00:38Z,Ride,84077.0,11049,11937,1593.0,"[41.39743, 2.124612]",file.fit
431,1698495971,Ciclismo al anochecer,2018-07-12T20:02:41Z,Ride,28447.0,3901,3964,676.0,"[41.397402, 2.124566]",file.fit
432,1694200825,Ciclismo al anochecer,2018-07-10T18:05:47Z,Ride,40191.0,5860,5980,973.0,"[41.397414, 2.124548]",file.fit
433,1692864428,Ciclismo al anochecer,2018-07-09T20:35:28Z,Ride,0.0,2553,2553,0,,file.fit
434,1689077943,Carrera a la hora del almuerzo,2018-07-08T12:02:36Z,Run,8363.0,5610,8327,350.0,"[41.41634, 2.130943]",file.fit
435,1689081524,Ciclismo por la mañana,2018-07-07T08:19:07Z,Ride,113143.0,12356,15232,1566.0,"[41.472012, 1.926224]",file.fit
436,1681006657,Ciclismo por la tarde,2018-07-04T17:53:03Z,Ride,51829.0,7074,7932,1050.0,"[41.397465, 2.124238]",file.fit
437,1673767674,Ciclismo por la mañana,2018-07-01T09:25:59Z,Ride,74026.0,9483,10137,1204.0,"[41.930975, 2.255302]",file.fit
438,1671595281,Ciclismo por la mañana,2018-06-30T08:13:43Z,Ride,115302.0,15041,17696,1639.0,"[41.39732, 2.124497]",file.fit
439,1671595131,Carrera de noche,2018-06-29T20:23:20Z,Run,5817.0,3448,4331,89.0,"[41.397332, 2.124483]",file.fit
440,1671595409,Ciclismo al anochecer,2018-06-27T18:04:12Z,Ride,38345.0,5322,5614,781.0,"[41.3974, 2.124604]",file.fit
441,1662732606,Ciclismo al anochecer,2018-06-25T18:01:46Z,Ride,55204.0,7728,7983,1285.0,"[41.397498, 2.124768]",file.fit
442,1657178589,Ciclismo por la mañana,2018-06-23T08:38:11Z,Ride,95520.0,12643,16363,755.0,"[41.397115, 2.124263]",file.fit
443,1661978734,Carrera de noche,2018-06-21T19:07:47Z,Run,11244.0,4384,4914,472.6,"[41.400616, 2.123379]",file.fit
444,1650006088,Ciclismo al anochecer,2018-06-19T18:06:29Z,Ride,49851.5,6860,7813,966.0,"[41.397339, 2.124477]",file.fit
445,1645976720,Carrera a la hora del almuerzo,2018-06-17T12:00:16Z,Run,11282.0,3153,3344,171.0,"[41.872415, 2.818795]",file.fit
446,1645977019,Ciclismo por la mañana,2018-06-16T08:09:35Z,Ride,137834.0,18049,21678,2302.0,"[41.397327, 2.124481]",file.fit
447,1637743101,Ciclismo al anochecer,2018-06-13T18:19:38Z,Ride,55503.0,7837,7915,1295.0,"[41.397451, 2.124712]",file.fit
448,1633508675,Ciclismo por la tarde,2018-06-11T17:56:54Z,Ride,50361.0,6917,8059,1026.0,"[41.397342, 2.124579]",file.fit
449,1631579862,Carrera a la hora del almuerzo,2018-06-10T12:29:07Z,Run,14514.0,7471,9743,103.0,"[41.419291, 2.12719]",file.fit
450,1631581219,Carrera de noche,2018-06-08T19:51:26Z,Run,11762.0,2913,3029,40.0,"[41.419614, 2.12788]",file.fit
451,1631550177,Ciclismo por la tarde,2018-06-07T17:58:30Z,Ride,56491.1,8180,8409,1309.0,"[41.397419, 2.124861]",stripped_health_data_11827719_1528719319.gpx
452,1620403200,Ciclismo por la tarde,2018-06-05T17:42:56Z,Ride,49366.0,6920,7106,1059.0,"[41.397617, 2.124747]",file.fit
453,1612912153,Montserrat w/ Xavi i Kike,2018-06-02T07:59:05Z,Ride,148886.0,20029,24481,2733.0,"[41.397285, 2.124471]",stripped_health_data_11827719_1527969501.gpx
454,1612910562,Carrera de noche,2018-05-31T19:10:56Z,Run,19000.7,6518,6615,582.0,"[41.419491, 2.127493]",stripped_health_data_11827719_1527969473.gpx
455,1612910601,Carrera de noche,2018-05-28T19:38:12Z,Run,11158.8,2807,2899,50.6,"[41.419587, 2.127638]",stripped_health_data_11827719_1527969479.gpx
456,1612910563,Sant Miquet del Fai,2018-05-27T10:13:42Z,Ride,106819.0,15107,17643,1483.0,"[41.541583, 2.42086]",file.fit
457,1612909821,Carrera de noche,2018-05-26T20:15:44Z,Run,11158.2,3094,3691,90.0,"[41.409186, 2.166046]",stripped_health_data_11827719_1527969445.gpx
458,1592549637,Ciclismo al anochecer,2018-05-23T18:00:43Z,Ride,51691.0,7153,7607,973.0,"[41.397627, 2.12482]",file.fit
459,1592548646,Carrera nocturna,2018-05-22T21:03:49Z,Run,4491.0,2487,3736,188.0,"[41.409393, 2.165588]",file.fit
460,1592548928,Ciclismo por la mañana,2018-05-21T09:38:02Z,Ride,55219.0,8183,8431,1296.6,"[41.397333, 2.124389]",file.fit
461,1592548681,Carrera de mañana,2018-05-20T08:32:29Z,Run,9630.0,3024,3070,71.0,"[41.844153, 3.100297]",file.fit
462,1592549608,Ciclismo al anochecer,2018-05-18T20:45:05Z,Ride,0.0,3605,3605,0,,file.fit
463,1592551390,Carrera de noche,2018-05-17T19:23:36Z,Run,5070.0,1659,2833,42.0,"[41.404445, 2.19146]",file.fit
464,1592548469,Carrera de mañana,2018-05-13T08:00:01Z,Run,29492.0,9442,9442,0,,file.fit
465,1592550437,Carrera de mañana,2018-05-12T09:42:50Z,Run,5723.0,3240,4192,242.0,"[41.419345, 2.127173]",file.fit
466,1592548845,Ciclismo al anochecer,2018-05-10T18:40:05Z,Ride,38853.0,6021,6092,977.4,"[41.397435, 2.124575]",file.fit
467,1592548341,Carrera de noche,2018-05-09T19:56:27Z,Run,8364.0,3155,3361,518.0,"[41.412147, 2.164638]",file.fit
468,1592549654,Carrera de tarde,2018-05-06T13:39:35Z,Run,15703.0,6848,8195,666.0,"[41.566427, 1.830192]",file.fit
469,1592549600,Carrera a la hora del almuerzo,2018-05-06T12:49:34Z,Run,82.0,32,32,6.0,"[41.567197, 1.830239]",file.fit
470,1592548723,Carrera de noche,2018-05-05T20:20:05Z,Run,9672.0,2850,3046,83.0,"[41.408195, 2.166131]",file.fit
471,1592548212,Carrera de mañana,2018-05-05T09:06:33Z,Run,0.0,1355,1355,0,,file.fit
472,1592548589,Carrera de noche,2018-05-02T19:31:47Z,Run,11539.0,3230,4072,322.0,"[41.419476, 2.127267]",file.fit
473,1592548531,Carrera de noche,2018-05-01T19:25:14Z,Run,6951.0,1691,2000,77.0,"[41.397426, 2.124161]",file.fit
474,1592549592,Ciclismo por la tarde,2018-05-01T17:59:54Z,Ride,0.0,3779,3779,0,,file.fit
475,1540642922,Ciclismo al anochecer,2018-04-29T19:03:36Z,Ride,0.0,5422,5422,0,,file.fit
476,1540643006,Carrera de noche,2018-04-28T18:58:22Z,Run,15348.0,4699,4760,461.0,"[41.419351, 2.12749]",file.fit
477,1540643643,Carrera nocturna,2018-04-27T21:15:03Z,Run,28.0,2129,2129,0,,file.fit
478,1540643822,Carrera de noche,2018-04-24T18:25:31Z,Run,13662.0,4155,4272,422.0,"[41.397622, 2.125003]",file.fit
479,1540644100,Carrera de tarde,2018-04-23T17:51:24Z,Run,11936.0,3663,3795,367.0,"[41.397626, 2.125038]",file.fit
480,1540643881,Actividad de noche,2018-04-20T18:39:09Z,NordicSki,3043.0,2920,3863,587.0,"[42.319479, 1.893341]",file.fit
481,1540642919,Carrera de tarde,2018-04-19T17:31:29Z,Run,12652.0,4846,5375,599.0,"[41.801273, 2.84439]",file.fit
482,1517633041,Carrera de tarde,2018-04-18T17:40:03Z,Run,16241.0,4801,5636,439.0,"[41.834128, 2.811652]",file.fit
483,1515399673,Carrera de noche,2018-04-17T19:32:03Z,Run,10113.0,2648,2701,108.0,"[41.838482, 2.809703]",file.fit
484,1511700573,Carrera de noche,2018-04-15T20:19:54Z,Run,6719.0,1549,1858,107.6,"[41.397417, 2.124055]",file.fit
485,1511702798,Ciclismo al anochecer,2018-04-15T18:06:09Z,Ride,50159.0,7121,7248,1091.0,"[41.397437, 2.124832]",file.fit
486,1511701569,Ciclismo por la tarde,2018-04-15T17:48:22Z,Ride,0.0,961,961,0,,file.fit
487,1511702671,Carrera a la hora del almuerzo,2018-04-14T11:47:22Z,Run,15146.0,5241,5677,781.0,"[41.399514, 2.104424]",file.fit
488,1511702775,Carrera de noche,2018-04-13T18:22:38Z,Run,9898.0,3554,3681,483.0,"[41.416625, 2.116378]",file.fit
489,1511701431,Carrera de tarde,2018-04-11T16:00:28Z,Run,16050.0,5379,5775,442.0,"[41.419144, 2.127592]",file.fit
490,1511702713,Carrera de tarde,2018-04-10T14:04:03Z,Run,13651.0,3720,3720,0,,file.fit
491,1511702343,Carrera de tarde,2018-04-10T13:32:12Z,Run,7178.0,1812,1812,0,,file.fit
492,1511702794,Carrera de tarde,2018-04-08T15:40:24Z,Run,13298.5,3299,3299,0,,file.fit
493,1511701754,Ciclismo por la mañana,2018-04-07T08:36:39Z,Ride,54200.0,8322,11360,1155.0,"[41.404303, 2.117525]",file.fit
494,1511701665,Actividad de tarde,2018-04-06T17:17:33Z,NordicSki,13005.0,5537,6536,1068.4,"[42.334283, 1.93291]",file.fit
495,1511702491,Actividad de tarde,2018-04-06T16:41:44Z,NordicSki,2689.0,2069,2118,414.0,"[42.329114, 1.914109]",file.fit
496,1492102719,Actividad de noche,2018-04-05T18:28:29Z,NordicSki,9157.0,4542,4871,912.0,"[42.347734, 1.899273]",file.fit
497,1492102743,Carrera de noche,2018-04-04T19:14:02Z,Run,9362.5,2642,2700,147.6,"[42.396089, 1.877023]",file.fit
498,1492102667,Ciclismo por la tarde,2018-04-04T17:56:36Z,Ride,0.0,3600,3600,0,,file.fit
499,1488998718,Carrera de noche,2018-04-03T20:01:36Z,Run,0.0,1240,1240,0,,file.fit
500,1488998908,Carrera a la hora del almuerzo,2018-04-02T11:36:52Z,Run,15611.0,4951,5844,646.0,"[41.397449, 2.1241]",file.fit
501,1488998979,Travessa Ransol - La Sarrera,2018-04-01T09:33:59Z,NordicSki,18166.0,8045,8488,1869.0,"[42.604558, 1.638988]",file.fit
502,1488998750,Actividad de mañana,2018-04-01T09:02:54Z,NordicSki,2576.0,998,1697,116.0,"[42.604867, 1.638809]",file.fit
503,1479687283,Actividad de mañana,2018-03-30T08:54:46Z,NordicSki,14168.0,7460,10103,1556.0,"[42.349619, 1.901115]",file.fit
504,1479687090,Actividad de tarde,2018-03-29T17:10:03Z,NordicSki,17089.0,7418,8311,1409.0,"[42.334391, 1.933201]",file.fit
505,1479686884,Carrera de noche,2018-03-28T19:07:34Z,Run,9275.0,2685,2874,115.0,"[42.396693, 1.877649]",file.fit
506,1475996592,Actividad de tarde,2018-03-27T16:27:31Z,NordicSki,18012.0,8702,9748,1836.0,"[42.347739, 1.899288]",file.fit
507,1475996600,Carrera de noche,2018-03-26T19:08:26Z,Run,9322.0,2706,2736,121.0,"[42.396808, 1.877617]",file.fit
508,1471249473,Carrera de tarde,2018-03-25T13:14:24Z,Run,9284.0,2864,2913,111.0,"[42.37321, 1.888025]",file.fit
509,1471251648,Actividad de mañana,2018-03-25T09:13:33Z,NordicSki,14719.0,7979,10529,1140.6,"[42.334328, 1.933273]",file.fit
510,1471251593,Pedalada de noche,2018-03-24T19:12:12Z,Ride,0.0,3601,3601,0,,file.fit
511,1471252147,Actividad a la hora del almuerzo,2018-03-24T12:32:28Z,NordicSki,8485.0,5486,7558,1036.0,"[42.347776, 1.899341]",file.fit
512,1471252688,Carrera de tarde,2018-03-23T17:10:11Z,Run,7204.0,2942,3390,330.0,"[42.37324, 1.888268]",file.fit
513,1471252824,Pedalada de noche,2018-03-22T18:14:30Z,Ride,0.0,3601,3601,0,,file.fit
514,1471253538,Carrera de tarde,2018-03-20T17:05:09Z,Run,9185.0,3085,4243,387.2,"[41.419335, 2.127391]",file.fit
515,1471253842,Carrera de noche,2018-03-19T19:22:45Z,Run,10293.0,3438,3600,105.0,"[41.40991, 2.166747]",file.fit
516,1471254436,Carrera de mañana,2018-03-16T10:32:37Z,Run,8350.0,2756,2756,0,,file.fit
517,1471255063,Actividad de tarde,2018-03-15T14:41:04Z,NordicSki,13365.0,5867,6444,1265.0,"[42.347475, 1.899949]",file.fit
518,1453207709,Actividad de tarde,2018-03-14T14:36:04Z,NordicSki,14815.0,7438,8362,1554.0,"[42.347396, 1.899733]",file.fit
519,1453207998,Actividad de tarde,2018-03-13T15:39:30Z,NordicSki,12449.0,6265,6881,1311.0,"[42.347813, 1.899947]",file.fit
520,1453208575,Pedalada de noche,2018-03-12T20:40:50Z,Ride,0.0,4744,4744,0,,file.fit
521,1453209558,Carrera de mañana,2018-03-11T09:30:33Z,Run,20473.0,7089,8874,1457.4,"[41.037651, 0.598014]",file.fit
522,1453209459,Pedalada de noche,2018-03-10T19:30:22Z,Ride,0.0,1526,1526,0,,file.fit
523,1453209810,Carrera a la hora del almuerzo,2018-03-08T12:39:22Z,Run,14197.0,5034,5459,605.0,"[41.39754, 2.124086]",file.fit
524,1453209941,Pedalada de noche,2018-03-07T20:00:41Z,Ride,0.0,3606,3606,0,,file.fit
525,1453210246,Carrera de tarde,2018-03-06T13:44:52Z,Run,11927.0,3578,3742,339.0,"[41.397474, 2.124042]",file.fit
526,1453210240,Carrera de noche,2018-03-04T18:14:33Z,Run,6760.0,2064,2101,97.0,"[41.397275, 2.1242]",file.fit
527,1471242560,Pedalada de mañana,2018-03-04T09:11:06Z,Ride,92913.0,13645,16013,1518.0,"[41.545688, 2.445131]",file.fit
528,1471242270,Entrenamiento a la hora del almuerzo,2018-03-01T11:03:44Z,Ride,0.0,3610,3610,0,,file.fit
529,1471242499,Carrera de noche,2018-02-28T19:00:17Z,Run,24.0,1580,1580,0,,file.fit
530,1471243018,Carrera de noche,2018-02-28T18:17:43Z,Run,304.0,633,633,0,,file.fit
531,1471243340,Carrera de noche,2018-02-28T18:07:19Z,Run,142.0,599,599,0,,file.fit
532,1428755578,Carrera de tarde,2018-02-27T17:05:26Z,Run,15508.0,4419,4599,177.0,"[41.836234, 2.809865]",file.fit
533,1428755465,Pedalada de noche,2018-02-26T18:50:38Z,Ride,0.0,5469,5469,0,,file.fit
534,1425909702,Stage Girona: dia 5,2018-02-25T11:27:23Z,Run,25044.0,6736,6809,295.0,"[41.834943, 2.810125]",file.fit
535,1425909603,Pedalada de mañana,2018-02-25T10:04:38Z,Ride,0.0,2768,2768,0,,file.fit
536,1425909486,Actividad a la hora del almuerzo,2018-02-24T11:44:07Z,NordicSki,4717.0,5233,11154,933.0,"[42.320603, 1.892717]",file.fit
537,1422219010,Stage Girona: dia 4,2018-02-23T16:50:04Z,Run,21104.0,6198,6316,250.0,"[41.835636, 2.809924]",file.fit
538,1420469262,Stage Girona: dia 3,2018-02-22T12:39:03Z,Run,23053.0,7203,7344,513.0,"[41.836653, 2.80976]",file.fit
539,1418850084,Stage Girona: dia 2,2018-02-21T12:33:13Z,Run,23396.0,7121,7216,607.0,"[41.835979, 2.809834]",file.fit
540,1417495096,Stage Girona: dia 1,2018-02-20T16:14:45Z,Run,22597.0,7014,7827,308.0,"[41.835645, 2.809907]",file.fit
541,1415292010,"Individual Cerler, 9a posició",2018-02-18T09:11:12Z,NordicSki,16258.0,7579,8102,1773.0,"[42.558326, 0.569073]",file.fit
542,1415291866,Escalfament pre-individual,2018-02-18T08:25:31Z,NordicSki,2585.0,1451,1645,174.0,"[42.560837, 0.569352]",file.fit
543,1415291742,Actividad a la hora del almuerzo,2018-02-17T11:00:41Z,NordicSki,2619.0,2286,2475,492.0,"[42.566109, 0.543835]",file.fit
544,1415291853,"Cronoescalada Cerler, 9a posició",2018-02-17T09:15:02Z,NordicSki,4097.0,2469,2469,867.0,"[42.554593, 0.544976]",file.fit
545,1415291664,Actividad de mañana,2018-02-17T08:01:52Z,NordicSki,4220.0,2041,2251,427.0,"[42.587316, 0.54017]",file.fit
546,1415291618,Pedalada de mañana,2018-02-16T10:55:34Z,Ride,0.0,2162,2162,0,,file.fit
547,1415291722,Actividad de tarde,2018-02-14T14:08:00Z,NordicSki,5725.0,3025,3456,521.0,"[42.347668, 1.899832]",file.fit
548,1406235425,Actividad de noche,2018-02-13T18:02:38Z,NordicSki,4403.0,1474,1828,217.0,"[42.347727, 1.899825]",file.fit
549,1406235428,Pedalada de tarde,2018-02-13T17:37:02Z,Ride,0.0,1504,1504,0,,file.fit
550,1406235191,Actividad de tarde,2018-02-13T16:17:08Z,NordicSki,6067.0,3865,4583,784.0,"[42.346405, 1.899507]",file.fit
551,1406235175,Carrera de noche,2018-02-12T19:53:57Z,Run,0.0,2011,2011,0,,file.fit
552,1403698029,Pedalada de noche,2018-02-11T19:58:37Z,Ride,0.0,3601,3601,0,,file.fit
553,1403698759,Certascan: DNF,2018-02-11T10:48:54Z,BackcountrySki,6212.0,3545,4560,528.0,"[42.677802, 1.218694]",file.fit
554,1403698745,Actividad de mañana,2018-02-11T10:21:54Z,NordicSki,1135.0,701,1164,89.6,"[42.678044, 1.219171]",file.fit
555,1403698601,Actividad de tarde,2018-02-09T13:06:31Z,BackcountrySki,0.0,6195,6195,0,,file.fit
556,1403698067,Carrera de noche,2018-02-08T20:26:15Z,Run,0.0,2813,2813,0,,file.fit
557,1403698841,Actividad de tarde,2018-02-08T13:20:30Z,BackcountrySki,13928.0,7116,8935,1595.0,"[42.347871, 1.899379]",file.fit
558,1397167139,Carrera de noche,2018-02-07T20:50:45Z,Run,0.0,1267,1267,0,,file.fit
559,1397167240,Intensitat amb fatiga,2018-02-07T14:42:50Z,BackcountrySki,8378.0,3529,3957,766.0,"[42.348498, 1.898908]",file.fit
560,1397167242,Gaudint de la nevada,2018-02-07T12:37:41Z,BackcountrySki,10883.0,5764,7370,1182.0,"[42.338331, 1.902375]",file.fit
561,1395616132,Pedalada de mañana,2018-02-07T07:08:05Z,Ride,0.0,1844,1844,0,,file.fit
562,1395616102,Carrera de noche,2018-02-06T19:54:53Z,Run,0.0,3001,3001,0,,file.fit
563,1395616093,Rodillo,2018-02-06T17:57:45Z,Ride,0.0,5477,5477,0,,file.fit
564,1395608256,Tècnica de baixada per Coma Oriola,2018-02-04T10:00:20Z,BackcountrySki,11082.0,6946,7696,1354.0,"[42.334761, 1.887785]",file.fit
565,1395608361,Actividad de mañana,2018-02-03T09:17:54Z,NordicSki,22308.0,10697,12221,2100.4,"[42.334833, 1.932876]",file.fit
566,1388393025,Actividad de tarde,2018-02-02T16:35:17Z,NordicSki,10386.0,5121,5563,1267.0,"[42.347804, 1.899804]",file.fit
567,1385886706,Carrera a la hora del almuerzo,2018-01-30T12:42:55Z,Run,10009.5,3309,3531,95.0,"[41.391261, 2.146152]",file.fit
568,1385886018,Carrera de tarde,2018-01-29T16:49:59Z,Run,19560.0,6648,8105,339.0,"[41.39764, 2.124999]",file.fit
569,1385885854,Font Blanca Vertical Race,2018-01-28T09:29:13Z,BackcountrySki,3295.0,2011,2011,734.0,"[42.569669, 1.451334]",file.fit
570,1385885072,Actividad de mañana,2018-01-28T08:34:52Z,BackcountrySki,4151.0,2130,2785,422.0,"[42.576872, 1.479019]",file.fit
571,1385885834,Actividad de tarde,2018-01-27T15:25:44Z,BackcountrySki,7922.0,5034,6697,826.0,"[42.577508, 1.479454]",file.fit
572,1385885067,Sunrise,2018-01-25T07:10:57Z,BackcountrySki,10192.0,4916,5730,964.0,"[42.334439, 1.933347]",file.fit
573,1372902663,Bang bang dels bons,2018-01-24T13:21:30Z,BackcountrySki,6637.0,3002,3214,670.0,"[42.347468, 1.899831]",file.fit
574,1372903798,Escalfament per bang bang,2018-01-24T12:36:39Z,BackcountrySki,4765.0,2013,2430,464.0,"[42.348498, 1.90042]",file.fit
575,1372903735,Cinta,2018-01-23T19:32:17Z,Run,0.0,1897,1897,0,,file.fit
576,1372903695,Sunset,2018-01-22T16:25:00Z,BackcountrySki,9160.0,4897,5984,987.0,"[42.347478, 1.899807]",file.fit
577,1372903620,Entrenamiento nocturno,2018-01-21T21:16:43Z,Ride,0.0,1801,1801,0,,file.fit
578,1372903593,Actividad de mañana,2018-01-21T10:13:20Z,NordicSki,2464.0,1491,1886,304.0,"[42.3972, 2.154334]",file.fit
579,1372903569,Actividad de tarde,2018-01-20T15:24:56Z,BackcountrySki,5958.0,3216,3787,744.0,"[42.397456, 2.153988]",file.fit
580,1372903456,Pedalada de tarde,2018-01-18T16:34:09Z,Ride,0.0,1855,1855,0,,file.fit
581,1372903488,Actividad de tarde,2018-01-17T13:20:41Z,BackcountrySki,8868.0,4250,4732,966.0,"[42.347535, 1.899721]",file.fit
582,1372902567,Pedalada de noche,2018-01-16T20:26:11Z,Ride,0.0,1923,1923,0,,file.fit
583,1372902514,Pedalada de noche,2018-01-15T19:18:17Z,Ride,0.0,2001,2001,0,,file.fit
584,1372902549,Actividad de mañana,2018-01-14T09:31:10Z,NordicSki,11027.0,7409,8750,1270.0,"[42.476485, 0.867255]",file.fit
